"Accession","Description","Sample.a.buffer2","Sample.b.buffer2","Sample.c.buffer2","Sample.d.buffer2","Control.a.buffer2","Control.b.buffer2","Control.c.buffer2","Control.d.buffer2","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"157","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",904327.6640625,1938950.078125,494569.390625,186155.3046875,272592.5,258515.375,0,74556.0625,0.768384884273659,0.882357479325845,1,0.714028339829232,0.825371181799752,699448.52734375,166535.71875,13.7463979056965
"158","P62269","40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3",1422518.765625,1469168.203125,971416.328125,610951.07421875,2243892.953125,2124541.90625,1533824.08203125,629448.82421875,0.387986640548373,0.408816559602942,0.387753735803908,0.492543634507185,0.398401600075658,1196967.546875,1829182.99414062,-0.43276584634446
"159","O43278","Kunitz-type protease inhibitor 1 OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=2",3635513.390625,4481175.375,4401688.4609375,2792037.5,4277765.953125,4003102.171875,7843466.75,4830693,0.459419316910172,0.528174066706545,0.359463672375983,0.366277871164408,0.41284859403729,4018600.92578125,4554229.4765625,-0.538163191047792
"160","P07737","Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2",1007512.75,504094.0625,605679.0625,0,1342357.46875,1073589.75,330996.84375,862419.4375,0.428752508100614,0.319515265673679,0.646626072538631,0,0.374133886887146,554886.5625,968004.59375,0.976971812939985
"161","Q15084","Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1",724929.78125,849891.08203125,696100.7890625,151735.125,1066326.109375,1186756.8125,766792.8125,494267.328125,0.404704757731214,0.417298976574868,0.475838289482573,0.234883202480099,0.411001867153041,710515.28515625,916559.4609375,0.15359800353332
"162","P09211","Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2",306602.28125,291787.21875,303413.78125,0,329450.1875,369152.9375,0,180172.625,0.482039291275056,0.441472977531769,1,0,0.461756134403413,297600.5,254811.40625,-0.84549186763589
"163","P49411","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",472303.5234375,618223.3515625,385554.4453125,515620.3125,1029040.53125,1154929.984375,625356.8828125,605779.8515625,0.314587134083539,0.348657580273865,0.381392941780177,0.459800461087914,0.365025261027021,493961.91796875,827198.70703125,0.302864720083391
"164","P49768","Presenilin-1 OS=Homo sapiens OX=9606 GN=PSEN1 PE=1 SV=1",140601.4609375,109300.6875,212425.53125,57882.068359375,203266.734375,406018.5,0,0,0.408881841514085,0.212102887203283,1,1,0.704440920757042,124951.07421875,101633.3671875,1.89981946203268
"165","F8VZX2","Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1",122440.7421875,134010.578125,84165.7109375,0,104121.84375,156541.625,0,78198.6796875,0.540427898458383,0.461227196640277,1,0,0.50082754754933,103303.2265625,91160.26171875,-0.833821898961419
"166","H7BZ94","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2",300527.140625,253278.61328125,182381.21875,145835.671875,574675.8203125,515541.76953125,300524.56640625,318809.046875,0.343379940468987,0.32943795318577,0.377674536847779,0.313864907939406,0.336408946827378,217829.916015625,417175.408203125,1.21707503308982
"167","P60842","Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1",286778.8125,206170.296875,206694.234375,199573.625,461404.21875,405530.21875,0,5835203.5,0.383300342993445,0.337044503983043,1,0.0330705875074053,0.360172423488244,206432.265625,433467.21875,-0.639505141437238
"168","P13667","Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2",365001.546875,688923.078125,452702.3984375,312235.34375,670124.84375,610296.703125,531161.640625,296077.640625,0.352615439216669,0.530259073997608,0.46012698956745,0.513280748183931,0.486703868875691,408851.97265625,570729.171875,-0.801629849362895
"169","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",392515.4375,243894.0390625,878322.3515625,158301.84375,843884.8671875,400279.34375,603480.6640625,358574.171875,0.317466306027163,0.378615518073168,0.592738941884282,0.306266568702329,0.348040912050166,318204.73828125,501880.00390625,-0.134417356626622
"170","P01876","Immunoglobulin heavy constant alpha 1 OS=Homo sapiens OX=9606 GN=IGHA1 PE=1 SV=2",169950.09375,629928,2405337.5,4650263.5,6557892.40625,1650136.046875,2867283.75,589765.9296875,0.0252607122937257,0.276276449717877,0.456193871312111,0.887449882180782,0.366235160514994,1517632.75,2258709.8984375,-0.33359216955524
"171","P04843","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1",706786.21875,970517.8671875,185289.75,77012.625,1565234.5078125,1880385.65625,85516.46875,582201.1328125,0.311082645720115,0.340424661588439,0.684215269705655,0.116824966237893,0.325753653654277,446037.984375,1073717.8203125,0.597624443527712
"172","P39656","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4",615420.0625,589596,430266.625,301095.34375,1050140.203125,999178.203125,982783.0703125,366323.3125,0.369497324835054,0.371101191623271,0.304495041064246,0.451134143360261,0.370299258229163,509931.3125,990980.63671875,0.348177808775755
"173","P35221","Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",1625063.609375,2399687.3828125,1276356.5234375,769964.6015625,1926222.90625,471700.9375,461228.6796875,250274.984375,0.457598563851444,0.835723738874628,0.73455766148446,0.754689988680431,0.744623825082446,1450710.06640625,466464.80859375,3.64413396579221
"174","O75223","Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1",528105.5625,640153.5625,378098.96875,289436.34375,1619104.75,1281594.21875,3136533.96875,1891088.734375,0.245949620968952,0.333110082782878,0.107578508331782,0.132736993788158,0.189343307378555,453102.265625,1755096.7421875,8.01362036470129
"175","Q6ZVX7","F-box only protein 50 OS=Homo sapiens OX=9606 GN=NCCRP1 PE=1 SV=1",2749714.75,2241454,4739049,2843797.75,5093975.40625,3504407.9453125,9392506.3359375,5658367.1875,0.350563917649013,0.39009882613497,0.335352258639803,0.334479249803427,0.342958088144408,2796756.25,5376171.296875,0.882190095483351
"176","H0Y8G5","Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8",824230.765625,947749.109375,762593.2109375,339047.265625,1345663.71875,1250575.8125,827391.53125,889265.578125,0.379848315925097,0.431123306634146,0.4796229741729,0.276026801600396,0.405485811279621,793411.98828125,1069920.6953125,-0.0090173429799334
"177","P63104","14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1",125406.6171875,161009.90625,0,148503.25,204404.84375,258091.640625,141067.703125,447045.984375,0.38023729324332,0.38417874486639,0,0.249355118650848,0.314796205947084,136954.93359375,231248.2421875,4.95019712962378
"178","P07858","Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3",81509.2421875,106459.5,104944.171875,0,0,0,298880.1796875,405256.9921875,1,1,0.259875788740684,0,0.629937894370342,93226.70703125,149440.08984375,-0.314846839994642
"179","P09382","Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2",1160077.984375,1665626.734375,990588.0859375,1230156.78125,1212882.546875,1814994.609375,1291474.3125,1231400.421875,0.488873695578876,0.478542929516275,0.434075810817331,0.499747387421381,0.483708312547576,1195117.3828125,1261437.3671875,-0.83646743484155
"180","P51149","Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1",352729.33984375,733331.71875,233734.609375,626759.9140625,2620944.90625,1285787.21875,1055568.1953125,874518.4296875,0.118617343613578,0.363193918461279,0.18128759863487,0.417484150538623,0.272240758548075,489744.626953125,1170677.70703125,4.07264298739168
"181","P07099","Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1",307344.546875,221604.359375,188647.82421875,164253.734375,2719339.328125,1698865.28125,1390724.8984375,547543.8125,0.10154497779356,0.115390712087946,0.119444777988488,0.230759062174521,0.117417745038217,205126.091796875,1544795.08984375,13.0034925869692
"182","P48047","ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1",409914.296875,610294.78515625,0,132630.208984375,340389.421875,672938.734375,0,432965.8125,0.546331154479567,0.475591368108264,NA,0.23449636126558,0.475591368108264,271272.252929688,386677.6171875,-0.468390040042541
"183","E7EMC7","Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1",381432.41015625,344984.76171875,367140.6640625,109416.912109375,78111.2529296875,476500.364746094,386978.703125,5539.85009765625,0.830024306275593,0.419952535480889,0.486846883977741,0.951809271666166,0.658435595126667,356062.712890625,232544.978027344,2.58236711143453
"184","P63244","Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3",217954.625,257975.03125,165241.953125,182697.96875,595351.8515625,798732.015625,162492.671875,1624237.984375,0.267985847009606,0.244131078725092,0.504194371055545,0.101109266454095,0.256058462867349,200326.296875,697041.93359375,3.61574031151128
"185","H3BRG4","Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=1",163234.609375,246082.1875,151556.6875,136129.890625,620152.21875,366302.875,220255.625,210830.96875,0.208370377844742,0.401842243661846,0.407616107387514,0.39234941621432,0.397095829938083,157395.6484375,293279.25,0.882714311975681
"186","P29692","Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5",147392.71875,879516.25,527509,200874.265625,247603.78125,0,0,205882.609375,0.373149429805074,1,1,0.493843565950791,0.746921782975395,364191.6328125,102941.3046875,4.66982377623112
"187","P23528","Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3",555146.296875,867302.046875,371170.078125,214702.203125,201666.078125,637931.4375,0,450317.625,0.733532266666491,0.576191040046601,1,0.322850829471274,0.654861653356546,463158.1875,325991.8515625,2.03180492101455
"188","O43175","D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4",924297.171875,863074.1875,517754.6953125,627949.9375,512535.953125,395729.609375,287525.859375,244776.140625,0.643287766542131,0.685630429176171,0.642949456929854,0.719526954951447,0.664459097859151,745512.0625,341627.734375,2.63672650611693
"189","P49755","Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2",488008.8125,354171.9609375,292321.51171875,267296.7578125,433964.359375,688633.3125,285906.9609375,313067.30078125,0.529309124589326,0.339633841484143,0.505546726842923,0.460567386719593,0.483057056781258,323246.736328125,373515.830078125,-0.777337233188428
"190","P23284","Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2",180870.765625,396694.1640625,46482.52734375,89529.15625,2381469.8046875,3182388,1820775,1220265.9609375,0.0705881051568961,0.110836841927156,0.0248934743403462,0.0683535578008906,0.0694708314788934,135199.9609375,2101122.40234375,20.1805184957752
"191","Q9UJS0","Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens OX=9606 GN=SLC25A13 PE=1 SV=2",305367.71875,744513.234375,353180.328125,0,1052403.140625,1552632,573879.0625,364966.234375,0.224903721155545,0.324103684535891,0.380968395009617,0,0.274503702845718,329274.0234375,813141.1015625,6.1794951770358
"192","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",29835.142578125,18546.736328125,16555.033203125,50712.814453125,253899.884765625,148094.12890625,147630.80859375,104991.837890625,0.105151425459992,0.111297647801094,0.100831064493407,0.325698774505248,0.108224536630543,24190.939453125,147862.46875,11.3742465450631
"193","P31949","Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2",148772.343261719,135954.328125,148262.546875,0,421149.962890625,111073.065917969,82968.1796875,0,0.261039691999617,0.550361342116379,0.641188777456554,NA,0.550361342116379,142108.4375,97020.6228027345,-0.760083238932433
"194","P25398","40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3",195603.03515625,200624.734375,74081.234375,316241.63671875,90999.4375,308947.1640625,177474.34765625,446732.15234375,0.682489000682334,0.393712320067444,0.294492508481871,0.414485584239178,0.404098952153311,198113.884765625,243210.755859375,-0.700466639520127
"195","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",806227.171875,669751.359375,1496165.23046875,573219.9921875,464347.40625,289654.1875,348237.8828125,333586.21484375,0.634537464982778,0.698089938667262,0.811192097700934,0.632130644610537,0.66631370182502,737989.265625,340912.048828125,3.57535078664363
"196","D6RG13","40S ribosomal protein S3a (Fragment) OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=1",75230.78125,101332.6484375,56026.95703125,0,121682.328125,146605.578125,251293.4609375,206951.75,0.382050649084673,0.40870119078615,0.182307955330671,0,0.282179302207672,65628.869140625,176778.6640625,5.52658434812413
"197","E7EQ64","Trypsin-1 OS=Homo sapiens OX=9606 GN=PRSS1 PE=1 SV=1",0,445755.6875,277422.875,211675.828125,288098043.0625,321754278.78125,540526313.412231,265074492.5,0,0.00138347498390238,0.000512982541327443,0.000797915057008114,0.000655448799167778,244549.3515625,304926160.921875,28.1477926730309
"198","H0Y4R1","Inosine-5'-monophosphate dehydrogenase 2 (Fragment) OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=1",865263.15625,693877.453125,529824.5,602065.40625,265595.92578125,319529.4140625,65224.890625,44136.39453125,0.765137911521048,0.684697800648137,0.890387433963268,0.931698744141707,0.827762672742158,647971.4296875,165410.408203125,11.731659869239
"199","Q16629","Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1",204751.546875,400540.328125,659713.75,279095.84375,35497422.078125,24666992.96875,15174102.921875,542668.03125,0.00573498826781867,0.0159784500286246,0.0416648596905776,0.339630217682665,0.0288216548596011,339818.0859375,19920547.9453125,16.8038018311058
"200","A0A1B0GUE3","Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=1",457735.265625,1064469.1171875,1115740.2890625,921849.25,391555.5,525445.625,685727.34375,1291747.25,0.538961783351252,0.669513332345695,0.61935072756238,0.416448639126417,0.579156255456816,993159.18359375,605586.484375,-0.35552366180674
"201","P22223","Cadherin-3 OS=Homo sapiens OX=9606 GN=CDH3 PE=1 SV=2",937686.78125,1182027.765625,905695.0390625,873718.5703125,35962.32421875,0,179918.85546875,37110.01953125,0.963064389401933,1,0.834269940376513,0.959256856948665,0.961160623175299,921690.91015625,36536.171875,23.9289370818837
"202","P62491","Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3",468023.421875,603257.53125,157602.828125,381259.6875,699303.203125,756420,408780.296875,194625.015625,0.400936132057298,0.443676914110218,0.278261871105358,0.662041699373364,0.422306523083758,424641.5546875,554041.75,-0.699955671406421
"203","C9JD32","60S ribosomal protein L23 (Fragment) OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1",908578.40625,1446321.0625,890428.96875,605770.75,667214.28125,1133070.1875,754708.53125,824880.46875,0.576584987008324,0.560721861214347,0.541248964752186,0.423423083181154,0.550985412983267,899503.6875,789794.5,-0.718723414805136
"204","E9PKZ0","60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1",170875.734375,101558.609375,109385.953125,83654.0625,742252.9375,989317.625,634422.4453125,510851.828125,0.187132153044901,0.0930981959041269,0.147062003272327,0.140711915254624,0.143886959263476,105472.28125,688337.69140625,12.987772365695
"205","Q15233","Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4",125865.640625,454260,116637.6328125,74061.59375,93719.5859375,322605.578125,125630.2109375,181827.0625,0.57319721638548,0.58473436433672,0.481440834272914,0.289428983821943,0.527319025329197,121251.63671875,153728.63671875,-0.846759124915572
"206","P78527","DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3",925520.609375,817559.875,394619.140625,336626.84375,962781.859375,1111713.53125,1812505.0390625,651681.5078125,0.490133664861259,0.423765689378947,0.178793356647868,0.340609125904682,0.382187407641814,606089.5078125,1037247.6953125,0.726161179217798
"207","Q12955","Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3",605334.72265625,1179900.390625,354043.5,307407.314453125,1235195.640625,1491783.23046875,1687755.21875,1102328.3046875,0.32889146233756,0.441631779043495,0.173397846099515,0.218060259157331,0.273475860747445,479689.111328125,1363489.43554688,3.10756050384239
"208","P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1",174658.5625,133351.265625,79642.9765625,65129.2734375,0,0,0,47585.57421875,1,1,1,0.577823372801131,1,106497.12109375,0,18.8818831911788
"209","P36542","ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1",534375.1484375,530412.859375,401984.78125,308223.875,394593.625,469381.8125,342538.53125,240250.234375,0.575234780454601,0.530521790419498,0.539922356360064,0.561966134283401,0.550944245321732,466198.8203125,368566.078125,-0.472033875196634
"210","H3BNC9","40S ribosomal protein S17 OS=Homo sapiens OX=9606 PE=3 SV=2",355678.75,467963.6328125,195330.890625,132232.59375,687048.921875,615748.447265625,623182.5,0,0.341104163237971,0.431815462257064,0.238641044682054,1,0.386459812747518,275504.8203125,619465.473632812,-0.827489278262977
"211","Q92841","Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2",594218.3515625,501411.71875,169649.5859375,392095.7265625,665159.40625,698564.5078125,624952.515625,504380.98046875,0.471834878674242,0.417851377094665,0.213502563866748,0.437374137540009,0.427612757317337,446753.72265625,645055.9609375,0.114203040984943
"212","A2NJV5","Immunoglobulin kappa variable 2-29 OS=Homo sapiens OX=9606 GN=IGKV2-29 PE=3 SV=2",580790.5625,829172.97265625,505783.775390625,394898.8125,5428858.5,6329927,5264711.625,3994080.5625,0.0966430080125831,0.115820840025035,0.0876499746202703,0.0899750895958585,0.0933090488042208,543287.168945312,5346785.0625,17.1767229878417
"213","P50502","Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2",587150.1796875,756102.3203125,251135.1953125,377507.21875,2988730.140625,1057875.21875,918126.0078125,657181.921875,0.164197379971651,0.416820111622368,0.21478108966697,0.364850856095743,0.289815972881357,482328.69921875,988000.61328125,3.12244694274296
"214","Q15637","Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4",166861.861328125,192065.6875,74231.84375,168429.546875,28764034.328125,39909921,43405879.7373047,33658418.4433594,0.00576760084566461,0.00478943073311298,0.00170725973441026,0.00497916763996529,0.00488429918653913,167645.704101562,36784169.7216797,27.6909763068682
"215","P53985","Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3",1639078.0390625,1792391.0859375,895050.171875,1516591.3359375,90272.78515625,188234.21875,142285.98828125,101390.4765625,0.947799611338531,0.904962226674318,0.862835217987756,0.93733521861668,0.921148722645499,1577834.6875,121838.232421875,20.9967749199819
"216","P28066","Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3",126936.6015625,83227.0390625,91720.65625,0,0,0,241525.875,227019.4375,1,1,0.275233641310408,0,0.637616820655204,87473.84765625,113509.71875,-0.259016006884603
"217","P63173","60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2",628508.234375,672436.703125,439631.671875,292737.40625,484473.953125,443323.453125,581118.9609375,128616.4296875,0.564706462901052,0.602671371045385,0.430694488685911,0.694754340134742,0.583688916973218,534069.953125,463898.703125,-0.174091950508499
"218","P26373","60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4",382198.6875,209888.5703125,175790.953125,140147.828125,289751.2734375,215460.546875,95362.5703125,48016.6875,0.568790400652392,0.493450113874289,0.648307832759987,0.744815395503719,0.60854911670619,192839.76171875,155411.55859375,0.669297238696659
"219","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",604579.53125,983914.609375,782186.484375,242947.8125,146761.65625,135422.4375,937815.890625,224775.671875,0.804667095732723,0.879015495932993,0.454758956001442,0.519426158010093,0.662046626871408,693383.0078125,185768.6640625,2.28410511916244
"220","P83731","60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1",710322.65625,847279.921875,853451.9375,470212.9375,305577.96875,908863.359375,538837.953125,728306.71875,0.699204861942082,0.48246628331597,0.612984367154232,0.392328098290211,0.547725325235101,778801.2890625,633572.3359375,-0.531373017033682
"221","P51148","Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2",335075.921875,581885.59375,352660.1640625,77704.21875,156326.1875,335997.859375,366541.984375,103841.859375,0.681877255881488,0.633942786275239,0.490349152639033,0.42801375580528,0.562145969457136,343868.04296875,246162.0234375,-0.389528145763497
"222","Q07021","Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1",262817.125,317066.953125,200435.359375,0,258137.296875,710100.78125,555954.375,0,0.504491590750067,0.308680795272376,0.264989528897584,NA,0.308680795272376,231626.2421875,407045.8359375,0.311049697490954
"223","H0YHA7","60S ribosomal protein L18 (Fragment) OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=1",423889.296875,382677.484375,245652.078125,240396.796875,1329745.1875,408435.96875,302518.09375,457976.369140625,0.241720438695681,0.483720107227825,0.448131056246191,0.344223988797447,0.396177522521819,314164.78125,433206.168945312,0.230348520431839
"224","P30050","60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1",417249,240098.46875,647918.8125,347549.21875,587495.4453125,453671,670114.90625,384956.21875,0.415278732762962,0.346078170869349,0.491579846010673,0.474466401145316,0.444872566954139,382399.109375,520583.22265625,-0.57464295283886
"225","Q01469","Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3",3663675.96875,4562837.484375,2947045.984375,1066522.703125,1341747.34375,1005878.296875,1217652.90625,472926.03125,0.731941284486516,0.819369790740297,0.707625223760831,0.692795206043673,0.719783254123673,3305360.9765625,1111765.6015625,5.95575089161886
"226","B0QYK0","RNA-binding protein EWS OS=Homo sapiens OX=9606 GN=EWSR1 PE=1 SV=1",202229.421875,327875.296875,101570.21875,133714.953125,477814.921875,433140.1875,222025.4375,820421.0625,0.297376816282063,0.430839192640442,0.313880043777627,0.14014244398626,0.305628430029845,167972.1875,455477.5546875,2.88543696632757
"227","P13073","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1",606368.625,733773.5,498436,653674,662566.5,1026633.71875,599090.6875,954404.40625,0.47785628520607,0.416820319858166,0.4541447653864,0.406493860908407,0.435482542622283,630021.3125,808485.453125,-0.640087548550848
"228","B5MDF5","GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=1",299601.4375,376007.125,207048.5625,239981.578125,76276.8046875,363266.8046875,0,851872.21875,0.79707044429177,0.50861677911318,1,0.21979277702917,0.652843611702475,269791.5078125,219771.8046875,1.1323829821352
"229","P49756","RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3",168064.421875,130350.421875,17751.046875,65946.0078125,655010.30859375,893253.416015625,580111.25,455212.328125,0.204190963048137,0.127344600566971,0.0296908618720129,0.126537375045285,0.126940987806128,98148.21484375,617560.779296875,14.8015204426905
"230","P60174","Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3",226583.1796875,96137.390625,146419.8203125,166700.484375,456626.953125,414765.1328125,216157.6328125,216310.1328125,0.33164493441388,0.188171688756125,0.403830461741429,0.435237241200008,0.367737698077655,156560.15234375,315537.6328125,1.25642480968041
"231","P24539","ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2",92970.921875,201464.5234375,72986.3671875,92079.765625,189588.5,371892.859375,135039.5625,206614.125,0.32903139898173,0.351376871523399,0.35085225816388,0.30827468694565,0.339941828572805,92525.34375,198101.3125,1.41174872167829
"232","P09758","Tumor-associated calcium signal transducer 2 OS=Homo sapiens OX=9606 GN=TACSTD2 PE=1 SV=3",689623.2421875,612838.748046875,619479.234375,396034.2578125,0,121010.375,43944.80078125,64279.4296875,1,0.835101833333839,0.933760613947458,0.860357335805923,0.89705897487669,616158.991210938,54112.115234375,20.3391669685705
"233","P15531","Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1",446935.0625,426290.25,241297.6875,233283.7578125,215634.328125,260111.328125,343067.625,174480.9375,0.674548309692374,0.621050801142489,0.412922674119197,0.57210386405257,0.596577332597529,333793.96875,237872.828125,-0.222619552518353
"234","Q09666","Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2",365878.96875,1453900.5,1320093.1875,168213.84375,0,0,0,91376.109375,1,1,1,0.647998282387301,1,842986.078125,0,20.7900582573833
"235","P38159","RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3",36086.3671875,24883.7421875,20846.310546875,12456.9482421875,422902.119140625,329296.75390625,34133.109375,26832.673828125,0.0786215085179769,0.0702572345511464,0.379165705576693,0.317054417573542,0.197837963045759,22865.0263671875,181714.931640625,7.55604824740104
"236","P62318","Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens OX=9606 GN=SNRPD3 PE=1 SV=1",163613.515625,179948.875,134014.953125,0,201819.71875,198293.5625,85020.7578125,0,0.447724783173671,0.475750093483363,0.61184065626285,NA,0.475750093483363,148814.234375,141657.16015625,-0.723556327163823
"237","Q02878","60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3",343459.35546875,126549.59375,33544.88671875,196868.40625,243739.15625,148606.578125,54070.69921875,153575.18359375,0.584911828988518,0.459919153866881,0.382864376923519,0.561769174713044,0.510844164289962,161709,151090.880859375,-0.839860675379077
"238","P00403","Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1",535259.984375,491366.421875,118684.6015625,111759.234375,958647.796875,1089477.53125,467882.21875,182214.28125,0.358295198065794,0.310825379635777,0.202337734512957,0.380167696866826,0.334560288850785,305025.51171875,713265.0078125,2.18306778575827
"239","P61353","60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2",517156.75,515323.375,227996.921875,278903.25,734110.59375,689352.4375,761706.625,468525.328125,0.413306359015253,0.427769338151296,0.230368904501659,0.37315036936326,0.393228364189257,397113.3125,711731.515625,0.655202002641151
