"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Abundances Normalized F1 Light Control Hevay_HA"	"Abundances Normalized F2 Light Control Hevay_HA"	"Abundances Normalized F3 Light Control Hevay_HA"	"Abundances Normalized F4 Light Control Hevay_HA"	"Abundances Normalized F5 Light Control Hevay_HA"	"Abundances Normalized F6 Light Control Hevay_HA"	"Abundances Normalized F13 Light Sample Heavy_wt"	"Abundances Normalized F14 Light Sample Heavy_wt"	"Abundances Normalized F15 Light Sample Heavy_wt"	"Abundances Normalized F16 Light Sample Heavy_wt"	"Abundances Normalized F17 Light Sample Heavy_wt"	"Abundances Normalized F18 Light Sample Heavy_wt"	"Abundances Normalized F1 Heavy Sample Hevay_HA"	"Abundances Normalized F2 Heavy Sample Hevay_HA"	"Abundances Normalized F3 Heavy Sample Hevay_HA"	"Abundances Normalized F4 Heavy Sample Hevay_HA"	"Abundances Normalized F5 Heavy Sample Hevay_HA"	"Abundances Normalized F6 Heavy Sample Hevay_HA"	"Abundances Normalized F13 Heavy Sample Heavy_wt"	"Abundances Normalized F14 Heavy Sample Heavy_wt"	"Abundances Normalized F15 Heavy Sample Heavy_wt"	"Abundances Normalized F16 Heavy Sample Heavy_wt"	"Abundances Normalized F17 Heavy Sample Heavy_wt"	"Abundances Normalized F18 Heavy Sample Heavy_wt"	"Abundance F1 Light Control Hevay_HA"	"Abundance F2 Light Control Hevay_HA"	"Abundance F3 Light Control Hevay_HA"	"Abundance F4 Light Control Hevay_HA"	"Abundance F5 Light Control Hevay_HA"	"Abundance F6 Light Control Hevay_HA"	"Abundance F13 Light Sample Heavy_wt"	"Abundance F14 Light Sample Heavy_wt"	"Abundance F15 Light Sample Heavy_wt"	"Abundance F16 Light Sample Heavy_wt"	"Abundance F17 Light Sample Heavy_wt"	"Abundance F18 Light Sample Heavy_wt"	"Abundance F1 Heavy Sample Hevay_HA"	"Abundance F2 Heavy Sample Hevay_HA"	"Abundance F3 Heavy Sample Hevay_HA"	"Abundance F4 Heavy Sample Hevay_HA"	"Abundance F5 Heavy Sample Hevay_HA"	"Abundance F6 Heavy Sample Hevay_HA"	"Abundance F13 Heavy Sample Heavy_wt"	"Abundance F14 Heavy Sample Heavy_wt"	"Abundance F15 Heavy Sample Heavy_wt"	"Abundance F16 Heavy Sample Heavy_wt"	"Abundance F17 Heavy Sample Heavy_wt"	"Abundance F18 Heavy Sample Heavy_wt"	"Found in Sample in S1 F1 Light Control Hevay_HA"	"Found in Sample in S2 F2 Light Control Hevay_HA"	"Found in Sample in S3 F3 Light Control Hevay_HA"	"Found in Sample in S4 F4 Light Control Hevay_HA"	"Found in Sample in S5 F5 Light Control Hevay_HA"	"Found in Sample in S6 F6 Light Control Hevay_HA"	"Found in Sample in S25 F13 Light Sample Heavy_wt"	"Found in Sample in S26 F14 Light Sample Heavy_wt"	"Found in Sample in S27 F15 Light Sample Heavy_wt"	"Found in Sample in S28 F16 Light Sample Heavy_wt"	"Found in Sample in S29 F17 Light Sample Heavy_wt"	"Found in Sample in S30 F18 Light Sample Heavy_wt"	"Found in Sample in S7 F1 Heavy Sample Hevay_HA"	"Found in Sample in S8 F2 Heavy Sample Hevay_HA"	"Found in Sample in S9 F3 Heavy Sample Hevay_HA"	"Found in Sample in S10 F4 Heavy Sample Hevay_HA"	"Found in Sample in S11 F5 Heavy Sample Hevay_HA"	"Found in Sample in S12 F6 Heavy Sample Hevay_HA"	"Found in Sample in S31 F13 Heavy Sample Heavy_wt"	"Found in Sample in S32 F14 Heavy Sample Heavy_wt"	"Found in Sample in S33 F15 Heavy Sample Heavy_wt"	"Found in Sample in S34 F16 Heavy Sample Heavy_wt"	"Found in Sample in S35 F17 Heavy Sample Heavy_wt"	"Found in Sample in S36 F18 Heavy Sample Heavy_wt"	"Number of Protein Groups"	"Modifications"
"-2914232857603973062"	"False"	"High"	"IsMasterProtein"	"X6RI37"	"Leucine-rich repeat protein SHOC-2 (Fragment) OS=Homo sapiens OX=9606 GN=SHOC2 PE=1 SV=1"	"0.004"	"False"	"3.984"	"14"	"2"	"3"	"2"	"372"	"41.9"	"8.90"	"0.00"	"2"	"117074.652265989"	"56168.1674906737"	"26362.7829586041"	"88156.7875861212"	"63389.9337965868"	"82758.3329747317"	"57676.610496711"	"33807.4357285657"	"27362.5320682386"	"69122.2179697706"	"67466.0617090974"	"60330.7688349298"	""	""	""	""	""	""	""	""	""	""	""	""	"70872.609375"	"29322.953125"	"13414.8271484375"	""	"40175.77734375"	"37762.43359375"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-5035986382802710418"	"False"	"High"	"IsMasterProtein"	"Q9NUB1"	"Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS1 PE=1 SV=2"	"0.004"	"False"	"3.982"	"4"	"1"	"1"	"1"	"689"	"74.8"	"7.11"	"2.17"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-7668489372882545479"	"False"	"High"	"IsMasterProtein"	"E5RGS4"	"Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=1"	"0.004"	"False"	"3.976"	"9"	"1"	"1"	"1"	"117"	"13.5"	"5.52"	"2.49"	"1"	"1451317.90560114"	"1544528.18741808"	"1654887.05078285"	"1874993.86551633"	"1358109.95667398"	"1112503.72165965"	"649444.308473999"	"1288751.19704203"	"1748950.17351032"	"911494.465632659"	"1470919.50097644"	"623841.789718303"	"1408712.46834042"	"1071108.90299452"	"1065057.38798137"	"1245504.05318799"	"1125459.75080341"	"1353964.15462613"	"1226444.62546087"	"742271.451545609"	"1314550.92386345"	"822701.399319543"	"1072944.57082678"	"1221261.53257374"	"878573.5"	"806330.875"	"842097.125"	"926839.5"	"860753.75"	"507632.84375"	"466312.875"	""	""	"785931"	"1243519.875"	"530642.9375"	"782859.5"	"515366.71875"	"497424.84375"	"566146.6875"	"646036.625"	""	""	""	""	""	""	""	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-84895911541125352"	"False"	"High"	"IsMasterProtein"	"K7EIU8"	"Mothers against decapentaplegic homolog OS=Homo sapiens OX=9606 GN=SMAD4 PE=1 SV=1"	"0.004"	"False"	"3.976"	"5"	"1"	"13"	"1"	"456"	"50.0"	"6.79"	"8.73"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-6418921267369266529"	"False"	"High"	"IsMasterProtein"	"P31321"	"cAMP-dependent protein kinase type I-beta regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1B PE=1 SV=4"	"0.004"	"False"	"3.973"	"5"	"1"	"7"	"1"	"381"	"43.0"	"5.71"	"17.86"	"1"	"340140.980468188"	"443535.712962165"	"390184.256091665"	"475080.305482356"	"399648.83796857"	"369651.523949529"	"623402.230667743"	"536519.879577361"	"547579.424327424"	"621399.149198395"	"611168.780455783"	"461337.378628306"	"748916.842085184"	"743838.957702553"	"727400.514149686"	"762238.874394962"	"910815.190051676"	"848216.140465623"	"502567.898125543"	"528131.90888636"	"562447.812813752"	"553131"	"652311.598926742"	"413829.541436838"	"205908.609375"	"231550.671875"	"198547.109375"	""	"253292.625"	"168671.125"	"447614.1875"	"396386.6875"	"441013.15625"	"535797.9375"	"516683.96875"	"392415.875"	"416193.28125"	"357899.96875"	"339725.4375"	"346477.40625"	"522826.3125"	"356317.25"	"416412.3125"	"449643.59375"	"524693.25"	"553131"	"640092.4375"	"408207.09375"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"	""
"-6385363124040609264"	"False"	"High"	"IsMasterProtein"	"Q13217"	"DnaJ homolog subfamily C member 3 OS=Homo sapiens OX=9606 GN=DNAJC3 PE=1 SV=1"	"0.004"	"False"	"3.971"	"3"	"1"	"4"	"1"	"504"	"57.5"	"6.15"	"10.96"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	"1124286.26018182"	"1373407.1003906"	"1222317.53399684"	"1259272.54691759"	"1372122.89326666"	"1152820.68979468"	"1070652.95031865"	"1323094.25665066"	"1065547.14460265"	"894819.0625"	"1116872.35666702"	"1080007.90373782"	""	""	""	""	""	""	""	""	""	""	""	""	"624796.1875"	"660818.25"	"570871.6875"	"572405.1875"	"787626.25"	"484275.03125"	"887110.125"	"1126462.625"	"994021.8125"	"894819.0625"	"1095951"	"1065334.5"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-6238930122843377170"	"False"	"High"	"IsMasterProtein"	"A6QRG9"	"Plexin-B2 (Fragment) OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=1"	"0.004"	"False"	"3.962"	"11"	"1"	"1"	"1"	"234"	"26.2"	"6.68"	"2.19"	"1"	"214863.057003275"	"60240.4119359237"	"41129.9265923029"	"59875.2879000251"	"57025.9721149571"	"128168.538148374"	"100931.26042829"	"146221.300907382"	"75995.2439716869"	"96572.0949894091"	"114152.007151459"	"86063.6745805103"	""	""	""	""	""	""	""	""	""	""	""	""	"130070.046875"	"31448.89453125"	""	""	"36142.375"	"58483.00390625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"5347246193880782409"	"False"	"High"	"IsMasterProtein"	"C9JG08"	"Uncharacterized protein C2orf16 OS=Homo sapiens OX=9606 GN=C2orf16 PE=1 SV=2"	"0.004"	"False"	"3.951"	"0"	"1"	"6"	"1"	"5388"	"598.1"	"9.10"	"0.00"	"1"	"1870989.55917439"	"2337882.31435015"	"1868583.71763241"	"3654673.70447006"	"2598356.56037996"	"2305935.56507687"	"1930337.56145142"	"1459211.86254415"	"1237201.95987047"	"1366922.76335412"	"1168580.2898156"	"1232081.44895164"	""	""	""	""	""	""	""	""	""	""	""	""	"1132627"	"1220506.5"	"950837.6875"	"1806563.75"	"1646807.125"	"1052193"	"1386017.625"	"1078081.5"	"996425.9375"	"1178621.5"	"987921.375"	"1048014.625"	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-4410408696477753413"	"False"	"High"	"IsMasterProtein"	"A8MXE8"	"Retinoic acid-induced protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=RAI1 PE=1 SV=1"	"0.004"	"False"	"3.941"	"3"	"1"	"4"	"1"	"942"	"101.4"	"5.53"	"2.03"	"1"	"85074.6769103381"	"47893.8472396334"	"64862.6440323262"	"74648.9030268505"	"168015.834016163"	"114511.373269837"	"87698.5656541003"	"130194.771406312"	"100177.117227965"	"139951.57373714"	"93148.5954293358"	"108426.063093871"	"103251.736968516"	"82862.8284640519"	"108008.870063097"	"89520.1618822786"	"28165.627803689"	"67129.8440923908"	"70728.4994714174"	"61231.0279153336"	"86774.020069432"	"82638.65625"	"92333.5929944767"	"66019.0738700937"	""	"25003.291015625"	"33005.6640625"	"36900.1484375"	"106486.4140625"	""	"62969.171875"	"96189.3046875"	"80681.3125"	"120672.4609375"	"78748.109375"	"92227.75"	""	""	""	""	""	""	""	"52131.1796875"	""	"82638.65625"	""	"65122.11328125"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"1"	""
"4562553461680680521"	"False"	"High"	"IsMasterProtein"	"Q9Y2Q5"	"Ragulator complex protein LAMTOR2 OS=Homo sapiens OX=9606 GN=LAMTOR2 PE=1 SV=1"	"0.004"	"False"	"3.936"	"14"	"1"	"11"	"1"	"125"	"13.5"	"5.40"	"9.94"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-3081851764267628818"	"False"	"High"	"IsMasterProtein"	"Q9Y2P8"	"RNA 3'-terminal phosphate cyclase-like protein OS=Homo sapiens OX=9606 GN=RCL1 PE=1 SV=3"	"0.004"	"False"	"3.929"	"7"	"1"	"2"	"1"	"373"	"40.8"	"9.26"	"0.00"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	"147523.43442704"	"108162.572539092"	"129562.153219121"	"96449.7175545832"	"212141.627250626"	"122368.853091602"	"81615.9609782328"	"65782.8160552085"	"113688.057379755"	"69942.0625"	"142357.672766669"	"121383.031662971"	""	""	""	""	""	""	""	""	""	""	""	""	"81982.75"	"52042.69140625"	"60510.76171875"	"43841.4375"	"121773.578125"	"51404.5078125"	"67624.4765625"	"56006.50390625"	"106056.6953125"	"69942.0625"	"139691.015625"	"119733.875"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"-231177128470211584"	"False"	"High"	"IsMasterProtein"	"V9GY93"	"GDT1 family protein (Fragment) OS=Homo sapiens OX=9606 GN=TMEM165 PE=1 SV=1"	"0.004"	"False"	"3.929"	"25"	"2"	"2"	"2"	"158"	"17.3"	"6.54"	"5.26"	"2"	"2020975.30052384"	"2982134.81646588"	"2225266.79365669"	"2100392.12261968"	"1802989.96056781"	"2026955.25473065"	"2725808.25851358"	"2844557.89344836"	"2651590.47742802"	"2803913.82740595"	"2387310.99137693"	"2518823.08738882"	"1973422.8365334"	"1978391.00344712"	"2114554.89545515"	"1436473.28421166"	"1716250.88869326"	"2098450.87212103"	"1655712.82060304"	"1646254.56432252"	"1835250.4507752"	"1876460.4375"	"1567968.58305608"	"1418122.91462361"	"1223422.75"	"697103.0625"	"1132337.5625"	"1038257.46875"	"1142713.34375"	"924894.9375"	"1103341.125"	"2101590.125"	"2135555.5625"	"2417659"	"2018240.0625"	"1121506.25"	"632651.5"	"636324.125"	"702570.625"	"356485.5625"	"641578.375"	"519438.78125"	"1371872.75"	"1401596.46875"	"1712058.4375"	"1876460.4375"	"1538597.25"	"1398855.75"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"1235307152007644719"	"False"	"High"	"IsMasterProtein"	"O14949"	"Cytochrome b-c1 complex subunit 8 OS=Homo sapiens OX=9606 GN=UQCRQ PE=1 SV=4"	"0.004"	"False"	"3.902"	"16"	"1"	"1"	"1"	"82"	"9.9"	"10.08"	"2.09"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	"1226116.95474184"	"939138.657701245"	"781273.694807759"	"1222771.75332785"	"1026692.64635601"	"1012303.9765394"	"779515.173988978"	"652805.269637126"	"768712.953289098"	"930978.3125"	"840562.622068017"	"1152348.37425854"	""	""	""	""	""	""	""	""	""	""	""	""	"681386.25"	"451868.90625"	""	""	"589342.3125"	"425247"	"645882.3125"	"555788.625"	"717112.75"	"930978.3125"	"824817.125"	"1136692.125"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-8876035733125179295"	"False"	"High"	"IsMasterProtein"	"Q96D71"	"RalBP1-associated Eps domain-containing protein 1 OS=Homo sapiens OX=9606 GN=REPS1 PE=1 SV=3"	"0.004"	"False"	"3.893"	"3"	"1"	"5"	"1"	"796"	"86.6"	"5.69"	"0.00"	"1"	"128575.379293029"	"123531.260379644"	"75489.6944310431"	"92521.361632029"	"120743.123733849"	"95774.4305317726"	"29202.2216759523"	"23351.4460234961"	"28643.6665703727"	"70393.9587994266"	"62343.393569154"	"38532.9372512084"	"81449.9251882903"	"176427.028760076"	"127843.518492016"	"113645.68259234"	"169851.126328741"	"228190.068275604"	"53262.5820199166"	"112630.886551085"	"78284.6083522914"	"90799.4765625"	"96327.9634155555"	"70768.5592405779"	"77834.71875"	"64490.2890625"	"38413.2890625"	""	"76525.5390625"	"43701.6484375"	"20967.728515625"	"17252.30078125"	"23069.2265625"	"60696.796875"	"52705.296875"	"32776.30859375"	""	"84888.3046875"	"59708.08984375"	"51657.90234375"	"97497.9765625"	"95857.7109375"	"44131.73828125"	""	"73029.71875"	"90799.4765625"	"94523.5390625"	"69807.0703125"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"High"	"Peak Found"	"1"	""
"-3906185605223521012"	"False"	"High"	"IsMasterProtein"	"Q9BY32"	"Inosine triphosphate pyrophosphatase OS=Homo sapiens OX=9606 GN=ITPA PE=1 SV=2"	"0.004"	"False"	"3.877"	"7"	"1"	"26"	"1"	"194"	"21.4"	"5.66"	"58.53"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-8870496592016974587"	"False"	"High"	"IsMasterProtein"	"Q9H1C4"	"Protein unc-93 homolog B1 OS=Homo sapiens OX=9606 GN=UNC93B1 PE=1 SV=2"	"0.005"	"False"	"3.813"	"2"	"1"	"1"	"1"	"597"	"66.6"	"6.96"	"1.88"	"1"	"500573.947920403"	"457816.676263725"	"530330.433069004"	"606363.747138659"	"508866.588643984"	"569633.408226429"	"467370.553826683"	"411268.979973842"	"499358.05895105"	"516452.142767935"	"542261.894260188"	"452140.689073724"	"296781.224376399"	"244933.132967898"	"248098.795118041"	"300811.599691004"	"237564.7038534"	"307940.617397801"	"413232.502900659"	"331740.334465684"	"490672.453216512"	"464477.875"	"574619.32249221"	"407961.250067996"	"303028.71875"	"239006.140625"	"269861.15625"	"299735.3125"	""	"259922.390625"	"335580.59375"	"303849.96875"	"402176.3125"	"445307.96875"	"458429.875"	"384593.125"	"164929.328125"	"117850.1875"	"115872.1640625"	"136734.59375"	"136366.9375"	""	"342391.75"	"282438.75"	"457735.84375"	"464477.875"	"563855.5"	"402418.53125"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-8825638094399271678"	"False"	"High"	"IsMasterProtein"	"H9KVA9"	"Lys-63-specific deubiquitinase BRCC36 OS=Homo sapiens OX=9606 GN=BRCC3 PE=1 SV=2"	"0.005"	"False"	"3.783"	"4"	"1"	"1"	"1"	"317"	"36.2"	"6.00"	"0.00"	"1"	"351985.019328672"	"338214.903073316"	"359384.5161578"	"331958.88463743"	"424918.724435636"	"396119.649554607"	"657716.947969384"	"603260.451719738"	"646480.640403477"	"491137.104523849"	"567731.95615891"	"693312.12365203"	"362187.669451533"	"442577.106646657"	"355091.392880694"	"521639.819918953"	"445490.533213282"	"436774.270899532"	"774167.325954135"	"782104.879001056"	"732388.669367002"	"683796.9375"	"629665.388001386"	"718704.027487555"	"213078.546875"	"176567.265625"	"182874.515625"	"164092.59375"	"269308.375"	"180748.46875"	"472252.78125"	"445695.34375"	"520666.875"	"423480.21875"	"479962.34375"	"589734.75"	"201277.453125"	"212947.078125"	"165842.03125"	""	"255720.5625"	"183479.421875"	"641451.25"	"665872.375"	"683226.75"	"683796.9375"	"617870.4375"	"708939.4375"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"854871700707894946"	"False"	"High"	"IsMasterProtein"	"Q9NZL4"	"Hsp70-binding protein 1 OS=Homo sapiens OX=9606 GN=HSPBP1 PE=1 SV=2"	"0.005"	"False"	"3.782"	"7"	"1"	"1"	"1"	"359"	"39.3"	"5.21"	"2.82"	"1"	"262680.657621315"	"197997.737038198"	"400096.435242801"	"124831.589005661"	"156954.354208213"	"209295.568922833"	"138349.507427138"	"123633.68924093"	"116598.888134547"	"137296.602164129"	"146489.839015748"	"189285.159477462"	""	""	""	""	""	""	""	""	""	""	""	""	"159017.03125"	"103365.9921875"	"203590.96875"	"61706.25390625"	"99475.78125"	"95501.078125"	""	"91341.90625"	"93907.1875"	"118383.2265625"	"123842.9609375"	""	""	""	""	""	""	""	""	""	""	""	""	""	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"3413891887359958114"	"False"	"High"	"IsMasterProtein"	"Q9BQC6"	"Ribosomal protein 63, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL57 PE=1 SV=1"	"0.005"	"False"	"3.780"	"13"	"1"	"1"	"1"	"102"	"12.3"	"11.44"	"2.57"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"3793795971274937654"	"False"	"High"	"IsMasterProtein"	"Q96S59"	"Ran-binding protein 9 OS=Homo sapiens OX=9606 GN=RANBP9 PE=1 SV=1"	"0.005"	"False"	"3.768"	"3"	"1"	"3"	"1"	"729"	"77.8"	"6.79"	"0.00"	"1"	"290378.212840752"	"393499.994335943"	"346253.067367577"	"420786.80233847"	"381155.222061451"	"300378.075179789"	"300193.530272147"	"267287.494456225"	"339012.170350041"	"266132.001231763"	"288120.402051396"	"370715.849048296"	"446538.050982411"	"341253.68766159"	"300259.882661892"	"323083.928521811"	"378054.425782952"	"231051.773907971"	"181990.405810664"	"228926.447129493"	"125912.3866114"	"94851.203125"	"233249.787930653"	"254972.878573792"	"175784.09375"	"205429.203125"	"176192.515625"	"208001.65625"	"241571.59375"	"137061.8125"	"215544.4375"	"197474.890625"	"273035.875"	"229470.828125"	"243577.875"	"315332.75"	"248153.234375"	"164195.0625"	"140233.5"	"146858.53125"	"217010.875"	"97059.8515625"	"150791.65625"	"194904.546875"	"117460.4609375"	"94851.203125"	"228880.53125"	"251508.71875"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
