"Accession","Description","Control.a.buffer29","Control.b.buffer29","Control.c.buffer29","Control.d.buffer29","Sample.a.buffer29","Sample.b.buffer29","Sample.c.buffer29","Sample.d.buffer29","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"165","P22223","Cadherin-3 OS=Homo sapiens OX=9606 GN=CDH3 PE=1 SV=2",255539.3046875,238202.30859375,30454.294921875,25645.412109375,1818724.671875,1633592.390625,1306980.8671875,1836818.34375,0.876804829291312,0.872741220662089,0.977229329851144,0.98623038326051,0.927017079571228,1726158.53125,134328.301757812,17.7994837514706
"166","P61247","40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2",301873.71875,426017.359375,157607.791015625,71725.9296875,518108.77734375,236761,199467.895507813,152575.6796875,0.631853460057901,0.357225000863434,0.55861517049753,0.680225523627053,0.595234315277716,218114.447753906,229740.754882812,-0.733731673512359
"167","P49768","Presenilin-1 OS=Homo sapiens OX=9606 GN=PSEN1 PE=1 SV=1",0,0,0,0,41147.84765625,49199.033203125,84200.265625,0,1,1,1,NA,1,45173.4404296875,0,18.4154444576699
"168","A0A140TA69","Keratin, type I cuticular Ha4 OS=Homo sapiens OX=9606 GN=KRT34 PE=3 SV=1",0,0,24273.671875,0,0,377641.46875,46677.56640625,128796.5625,NA,1,0.657882336333872,1,1,87737.064453125,0,9.71588304910228
"169","P39023","60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2",54704.36328125,0,0,331811.62109375,215407.09765625,206740.6640625,280507.203125,135101.4375,0.797474853190669,1,1,0.28935030839981,0.898737426595335,211073.880859375,27352.181640625,5.48992944690754
"170","Q5T749","Keratinocyte proline-rich protein OS=Homo sapiens OX=9606 GN=KPRP PE=1 SV=1",0,287698.4296875,0,0,814594.94140625,4826081.390625,2587276.2890625,943904.90625,1,0.943740552038488,1,1,1,1765590.59765625,0,23.9276209769233
"171","Q99959","Plakophilin-2 OS=Homo sapiens OX=9606 GN=PKP2 PE=1 SV=2",0,0,0,0,110674.1953125,79709.453125,85649.0732421875,93881,1,1,1,1,1,89765.0366210938,0,25.5487864255457
"172","P62841","40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2",26885.4306640625,49899.869140625,68058.5625,208027.294433594,21238.66015625,25675.404296875,38366.75390625,0,0.441331146089631,0.339732866704191,0.360504015414859,0,0.350118441059525,23457.0322265625,58979.2158203125,4.58985346004484
"173","P63244","Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3",0,170787.734375,74155.453125,266766.625,261583.4609375,382694.1484375,423998.515625,164342.171875,1,0.691430307515853,0.851139491448647,0.38120811513538,0.77128489948225,322138.8046875,122471.59375,3.44646853061971
"174","H0Y8G5","Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8",633222.0546875,320873.15625,885155.70703125,510728.51171875,776873.3671875,244195,899780.0859375,581216.07421875,0.55093673458956,0.43215140916906,0.504096612036091,0.532276162823538,0.518186387429815,679044.720703125,571975.283203125,-0.830505183084643
"175","P05109","Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1",2861533.29296875,3766542.484375,3489933.03125,3450724.75,16321139.6835938,5357618.3203125,9631715.35546875,6082205.828125,0.85082718678127,0.587190256177866,0.734032422726524,0.63802057282172,0.686026497774122,7856960.59179688,3470328.890625,2.28964522588326
"176","Q06830","Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1",1281187.59375,418165.25,1786178.2421875,425781.28125,3407104.0078125,2214984.234375,2889019.640625,1847081.6953125,0.726726129124944,0.841191982270139,0.617945959302802,0.812667421819702,0.769696775472323,2552001.9375,853484.4375,4.37352802076136
"177","P39656","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4",230514.90625,0,135987.640625,0,238107.46875,123167.9453125,395094.609375,187323.03125,0.508100938948978,1,0.743942410756526,1,0.871971205378263,212715.25,67993.8203125,8.10072185978212
"178","P25398","40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3",22038.27734375,37151.3828125,235025.697265625,32941.82421875,216572.58984375,121749.31640625,206147.5390625,22596.11328125,0.907639255481049,0.766197486888615,0.467271180768492,0.406859064243248,0.616734333828554,163948.427734375,35046.603515625,0.351834998098219
"179","P00338","L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2",326489.61328125,59098.69921875,461029.16796875,0,2352083.76953125,1786352.90234375,2558489.71289063,2506764.47265625,0.87811063330345,0.967976023229917,0.847317011034044,1,0.923043328266684,2429424.12109375,192794.15625,17.3157233461024
"180","P47929","Galectin-7 OS=Homo sapiens OX=9606 GN=LGALS7 PE=1 SV=2",158673.84765625,187769.390625,133822.046875,587529.342773438,4319693.015625,1111809.125,1266412.5625,9737584.609375,0.964568814369086,0.855515162518136,0.904428839296629,0.943097059703522,0.923762949500075,2793052.7890625,173221.619140625,16.6976204585114
"181","P62277","40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2",324134.703125,400738.671875,258289.09375,391620.71875,703852.640625,408557.71484375,871045.31640625,489544.5625,0.684689986607629,0.504830766019142,0.771290867056584,0.555564969384113,0.620127477995871,596698.6015625,357877.7109375,0.192562571305529
"182","P49411","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",130095.986328125,14047.57421875,101911.81640625,36994.44921875,261099.07421875,88338.599609375,283809.6484375,105862.68359375,0.667439598684462,0.862798132857943,0.735789097328216,0.741038837260543,0.73841396729438,183480.87890625,69453.1328125,4.48435222265507
"183","P36578","60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5",0,0,0,0,277211.6484375,0,144844.703125,180489.984375,1,NA,1,1,1,162667.34375,0,18.4154444576699
"184","Q9H0U4","Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1",930342.1796875,24107.337890625,168383.96484375,36272.125,1135274.7109375,275234.15625,860321.890625,414767.65625,0.549605648603114,0.919465432081729,0.836314759998112,0.919581095708506,0.87789009603992,637544.7734375,102328.044921875,7.67019792587397
"185","P54886","Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2",0,0,0,51603.21875,227957.03125,184429.046875,323842.421875,98642.0625,1,1,1,0.656540170042778,1,206193.0390625,0,16.3836326483799
"186","Q01469","Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3",2942876.25,5099314.0625,5249070.6875,3085351.484375,2318395.75,1050156.875,1784299.359375,898648.4609375,0.440653087314246,0.170771906343366,0.253690527795816,0.225564375821549,0.239627451808682,1417228.1171875,4092332.7734375,5.28765017095716
"187","Q13838","Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1",191123.890625,0,206812.28125,0,1121852.09375,804123.75,1285031.546875,378251.9453125,0.85443458760902,1,0.86137135982261,1,0.930685679911305,962987.921875,95561.9453125,17.8629724753588
"188","A0A2R8Y6J3","60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1",0,0,94161.4296875,93605.0546875,396852.34375,334380.2578125,282681.1015625,197174.484375,1,1,0.750130566804221,0.678089266565002,0.875065283402111,308530.6796875,46802.52734375,11.3909871913391
"189","G8JLG2","Corneodesmosin OS=Homo sapiens OX=9606 GN=CDSN PE=1 SV=1",0,0,0,0,1401830.8125,1530204.90625,848862.09375,617330.6875,1,1,1,1,1,1125346.453125,0,25.5487864255457
"190","P62269","40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3",1306477.13671875,1342761.00390625,1428047.8671875,360917.28125,1637845.0546875,1686028.5078125,1845226.125,1114954.6015625,0.55627236022877,0.556667441328971,0.56372492171572,0.755454870132618,0.560196181522345,1661936.78125,1324619.0703125,-0.181380119504395
"191","P07737","Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2",0,0,183035.203125,0,1772138.75,802932.21875,1185403.96875,895420.3125,1,1,0.866245276453019,1,1,1040412.140625,0,21.7693237648972
"192","J3KTL2","Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=1",0,0,124807.28125,0,0,248854.5625,211534.2421875,355882.78125,NA,1,0.628926931250009,1,1,230194.40234375,0,9.0982451173892
"193","P38159","RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3",0,0,23614.60546875,0,0,20249.5078125,32001.283203125,63749.765625,NA,1,0.57539821743976,1,1,26125.3955078125,0,8.00736981604915
"194","Q13867","Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1",0,168148.734375,0,401787.765625,2671103.93066406,2100309.6015625,2098038.81640625,1592321.3203125,1,0.925875326114152,1,0.798512644840538,0.962937663057076,2099174.20898438,84074.3671875,18.0712777650128
"195","P32119","Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5",309562.404296875,0,102046.64453125,17925.5625,1436444.8359375,1658733.6171875,1612173.765625,1292539.296875,0.822702680055713,1,0.94047052296971,0.986321218480785,0.963395870725247,1524309.30078125,59986.103515625,18.7058675286421
"196","P02786","Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2",0,0,0,0,65609.375,93525.640625,83059.0390625,54495.43359375,1,1,1,1,1,74334.20703125,0,25.5487864255457
"197","Q14697","Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3",39139.265625,0,69680.486328125,32510.81640625,113022.578125,0,109297.1015625,204799.1953125,0.742778710743639,NA,0.61067479370262,0.86300276094217,0.742778710743639,111159.83984375,35825.041015625,2.49995958185509
"198","P62424","60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2",0,0,0,0,3094705.2578125,2786176.25,2578723.9296875,2435287.25,1,1,1,1,1,2682450.08984375,0,25.5487864255457
"199","P27482","Calmodulin-like protein 3 OS=Homo sapiens OX=9606 GN=CALML3 PE=1 SV=2",243109.1875,242444,435037.625,280810.0625,1080496,849892.625,906711.125,1033535,0.816328018508918,0.778050104289051,0.675768190579645,0.786349817478011,0.782199960883531,970123.0625,261959.625,5.14165752513964
"200","P81605","Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2",285795,0,251264.53125,125828.6875,15063821.2734375,7887678.8125,17085642.9375,6548062.046875,0.981380967777379,1,0.985506957818001,0.981146127123134,0.98344396279769,11475750.0429688,188546.609375,24.0512922110446
"201","P69905","Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2",718850.875,1964863.0625,2395711.375,1520309,2172330.453125,1757257.94140625,2535923.046875,2463699.5078125,0.751364306345257,0.472111986569502,0.514215537880613,0.618397150252383,0.566306344066498,2318014.98046875,1742586.03125,-0.443461947927686
"202","O43251","RNA binding protein fox-1 homolog 2 OS=Homo sapiens OX=9606 GN=RBFOX2 PE=1 SV=3",486080.21875,479711.875,376153.03125,503470.21875,549850.1875,503423.546875,448568.046875,415588.15625,0.530779079543018,0.512059209416836,0.543902731205582,0.452189074769054,0.521419144479927,475995.796875,482896.046875,-0.840592155771143
"203","P60842","Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1",0,0,97431.2109375,0,640235.1875,706905.3125,518848.21875,732945.5625,1,1,0.84190416514972,1,1,673570.25,0,21.1096857323637
"204","O43278","Kunitz-type protease inhibitor 1 OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=2",0,0,0,0,5682177.375,7268482.421875,7921504.65625,7512995.4375,1,1,1,1,1,7390738.9296875,0,25.5487864255457
"205","A0A0A0MR02","Outer mitochondrial membrane protein porin 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1",906073.5625,46524.9609375,961779.953125,201959.7421875,1315139.1171875,841197.90625,958378.6796875,831764.84375,0.592081581927817,0.947590669726802,0.499114324884575,0.804629061807271,0.698355321867544,899788.29296875,554016.65234375,2.60362232785712
"206","O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3",0,24919.93359375,80820.435546875,0,2301113.640625,1925097.78125,2937147.87304688,1566049.67773438,1,0.987220662969338,0.973220250419219,1,0.993610331484669,2113105.7109375,12459.966796875,24.4047504881262
"207","P07858","Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3",137019.3125,248730.5,0,331815.0625,86963.037109375,183936.9140625,74782.3125,900231.142578125,0.388258437600277,0.425123103992134,1,0.730679692748245,0.577901398370189,135449.975585938,192874.90625,0.327825450882832
"208","P62995","Transformer-2 protein homolog beta OS=Homo sapiens OX=9606 GN=TRA2B PE=1 SV=1",0,0,0,0,74678.421875,52913.4921875,103972.734375,0,1,1,1,NA,1,63795.95703125,0,18.4154444576699
"209","P34897","Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3",184995.1796875,40430.75,174866.890625,56140.51953125,270201.267578125,121154.4453125,157520.359375,119527.578125,0.593592654778459,0.749786792522617,0.473906142233193,0.680417103160606,0.637004878969532,139337.40234375,115503.705078125,0.101697571245975
"210","P30050","60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1",137130.21875,271291.59375,253992.6328125,204526.296875,495612.9140625,446332.296875,412077.53125,221209.859375,0.783276638435465,0.621958525497634,0.618669854143674,0.51959378156527,0.620314189820654,429204.9140625,229259.46484375,0.333315246842299
"211","Q01650","Large neutral amino acids transporter small subunit 1 OS=Homo sapiens OX=9606 GN=SLC7A5 PE=1 SV=2",307752.46875,250347.765625,232171.65625,280168.375,1104143.96875,1086732.859375,989402.624023438,918080.28125,0.782029006819418,0.812765392793722,0.809940615156018,0.766185112298139,0.795984810987718,1038067.74169922,265258.0703125,6.82518823221043
"212","Q13835","Plakophilin-1 OS=Homo sapiens OX=9606 GN=PKP1 PE=1 SV=2",0,0,0,239221.296875,301353.546875,411790.46875,333553.0390625,508468.78125,1,1,1,0.680052866991493,1,372671.75390625,0,16.953363399434
"213","F8VVM2","Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=1",609965.4296875,385627.3359375,234579.900390625,541914.546875,319951.984375,947992.1796875,350735.4765625,265753.265625,0.344064945485036,0.710841562065192,0.599224777569083,0.329037831534236,0.471644861527059,335343.73046875,463770.94140625,-0.801291853584848
"214","A0A087X2D0","Serine/arginine-rich-splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1",0,0,533276.0703125,124867.984375,247977.03125,156641.40625,925230.21875,0,1,1,0.634368343618676,0,0.817184171809338,202309.21875,62433.9921875,0.841985453620521
"215","P20700","Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2",82824.390625,38291.0625,172212.09765625,15816.498046875,129515.798828125,54896.0234375,137272.69140625,123169.5,0.609944820910674,0.589094753690639,0.44355230453193,0.88620078087621,0.599519787300657,126342.649414062,60557.7265625,0.253410915894426
"216","P26373","60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4",105801.953125,0,97161.1669921875,0,232544.5,0,5385.96142578125,281608.90625,0.687296993517139,NA,0.0525218161529475,1,0.687296993517139,118965.230712891,48580.5834960938,-0.55223199553857
"217","P04843","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1",46630.60546875,56219.109375,35818.39453125,38954.1640625,47479.1484375,103758.669921875,52385.73046875,47860.4453125,0.504508262605783,0.648581761654081,0.593914745696417,0.551294829949236,0.572604787822827,50123.087890625,42792.384765625,-0.596721732954901
"218","P20930","Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3",565256.8125,548530.75,0,406283.5,181382.8046875,214714.671875,569356.5,383158.1171875,0.242932199835239,0.281317995131276,1,0.485353329296923,0.383335662214099,298936.39453125,477407.125,-0.824178450156012
"219","Q14574","Desmocollin-3 OS=Homo sapiens OX=9606 GN=DSC3 PE=1 SV=3",409837.15625,328481.40625,0,192710.96875,582975.375,690224.09375,643611.3046875,595053.265625,0.587195826654208,0.677550178878979,1,0.755369740918875,0.716459959898927,619332.28515625,260596.1875,4.63846926716489
"220","A0A5F9ZHM4","L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1",170046.805175781,112599.087890625,310035.466796875,398500.540771484,8429263.37304688,7255320.58496094,7598847.7265625,6350170.07714844,0.980225529530681,0.98471765533689,0.960799083863422,0.940951253464151,0.970512306697051,7427084.15576172,240041.135986328,21.791100352512
"221","P49756","RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3",0,0,0,0,609536.1875,150944.15625,764887.125,956691.75,1,1,1,1,1,687211.65625,0,25.5487864255457
"222","P13667","Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2",225216.796875,66578.65625,256042.7890625,40915.69921875,614915.0625,590789.71484375,746332.4921875,464789.9453125,0.731926846527942,0.898719410337275,0.744563943413284,0.919091867648273,0.82164167687528,602852.388671875,145897.7265625,8.88181802132775
"223","P49327","Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3",0,0,0,31326.3515625,219167.53515625,179133.40625,251516.859375,161001.984375,1,1,1,0.837120456484998,1,199150.470703125,0,20.9810903149096
"224","E9PKZ0","60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1",0,0,76124.2265625,0,135314.640625,165548.21875,287219.21875,165182.43359375,1,1,0.790489611015198,1,1,165365.326171875,0,19.7456646970737
"225","P16401","Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3",150949.697265625,162911.40625,339911.734375,184259.875,421447.59375,168136.8125,633459.748046875,250990.546875,0.736285094924559,0.507892213209499,0.650789302426186,0.576657791148752,0.613723546787469,336219.0703125,173585.640625,-0.0172161309261853
"226","P62906","60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2",185503.41796875,65943.021484375,114177.30078125,102847.51171875,410039.8515625,261712.4609375,325237.2265625,187264.515625,0.688513954469238,0.798742810598024,0.740160386886959,0.645490355362319,0.714337170678098,293474.84375,108512.40625,2.92004225287738
"227","P01040","Cystatin-A OS=Homo sapiens OX=9606 GN=CSTA PE=1 SV=1",89195.0234375,203692.609375,0,0,2620931.125,4010572.7421875,1479182.5625,426134.96484375,0.96708823923605,0.951665926945137,1,1,0.983544119618025,2050056.84375,44597.51171875,23.2248139710475
"228","P0DP25","Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1",0,0,0,0,98080.0078125,159948.25,307024.453125,272249.625,1,1,1,1,1,216098.9375,0,25.5487864255457
"229","P01876","Immunoglobulin heavy constant alpha 1 OS=Homo sapiens OX=9606 GN=IGHA1 PE=1 SV=2",0,0,0,0,1477875.953125,501685.1015625,2447333.296875,185997.36328125,1,1,1,1,1,989780.52734375,0,25.5487864255457
"230","P68871","Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2",0,40114.89453125,142990.046875,0,1999090.71875,706301.129882813,2671604.2265625,1266083.59375,1,0.94625665417253,0.949196923967175,1,0.974598461983587,1632587.15625,20057.447265625,22.5769118252529
"231","P22735","Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4",22606.025390625,123111.66796875,203028.3984375,424498.56640625,1616543.87109375,909211.0859375,1231690.70605469,766967.90234375,0.986208689370563,0.88074304523183,0.858489095320606,0.64371757196692,0.869616070276218,1070450.8959961,163070.033203125,10.2477073259971
"232","M0R0F0","40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1",68115.203125,0,173873.421875,119688.54296875,957336.513671875,1881359.21875,993746.365234375,3425214.06640625,0.933575416561039,1,0.851087294173516,0.966236436890476,0.949905926725757,1437552.79199219,93901.873046875,18.7463721775128
"233","Q15637","Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4",32840990.703125,21973418.9375,30147096.09375,20754198.734375,34042094.046875,26516099.21875,38046720.390625,26486876.2070313,0.508979126398248,0.546841878966624,0.557920385631189,0.560674714533556,0.552381132298907,30279096.6328125,26060257.515625,-0.801786462912647
"234","Q92542","Nicastrin OS=Homo sapiens OX=9606 GN=NCSTN PE=1 SV=2",0,0,0,0,168964.6171875,77054.203125,198330.44921875,93571.5859375,1,1,1,1,1,131268.1015625,0,25.5487864255457
"235","P23528","Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3",356759.328125,0,498846.40625,0,879672.84375,269991.90625,725610.25,687412.3125,0.711460655715559,1,0.592597742269001,1,0.855730327857779,706511.28125,178379.6640625,9.02104635798839
"236","P62244","40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2",1057325.046875,667325.265625,677995.359375,638275.078125,156936.296875,167385.40625,324602.21875,429020.21875,0.129244250163094,0.200531048529671,0.323761223677652,0.401969558009067,0.262146136103661,245993.8125,672660.3125,5.78550080689326
"237","H3BNC9","40S ribosomal protein S17 OS=Homo sapiens OX=9606 PE=3 SV=2",0,0,236029.8046875,0,1108486.7265625,2294694.375,1445032.84765625,1297758.875,1,1,0.859594879251868,1,1,1371395.86132812,0,21.5882224073743
"238","P62913","60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2",476436.1875,167177.953125,533568.28125,171694.8125,1098777.171875,621996.875,1017547.875,608047.8125,0.697541806216628,0.788161067526447,0.656010106593202,0.779805788480526,0.738673797348577,819772.375,324065.5,3.45153860995779
"239","P60174","Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3",259883.34375,251511.421875,243903.015625,0,820113.9609375,573258.125,217555.59375,619082.3828125,0.759366673766655,0.695052487294225,0.471452020463238,1,0.72720958053044,596170.25390625,247707.21875,3.48086594366758
"240","P17931","Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5",49198.93359375,0,225815.52734375,0,495640.1796875,297939.296875,321733.046875,412974.359375,0.909700070361224,1,0.587588137425165,1,0.954850035180612,367353.703125,24599.466796875,12.7970372563916
"241","P42766","60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2",0,0,0,0,134094.8671875,108718.921875,70004.8125,112310.84375,1,1,1,1,1,110514.8828125,0,25.5487864255457
"242","Q6ZVX7","F-box only protein 50 OS=Homo sapiens OX=9606 GN=NCCRP1 PE=1 SV=1",369853.75,112568.5625,301116.5625,144086.765625,754090.234375,784281.44140625,496498.0625,773121.7421875,0.670932221586054,0.874484515794497,0.622478634340487,0.842907294908722,0.756919758247388,763605.98828125,222601.6640625,4.52719677626744
"243","H0YHA7","60S ribosomal protein L18 (Fragment) OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=1",34788.0703125,0,114803.453125,70791.4296875,400008.328125,281175.5390625,488890.109375,307466.953125,0.919989975911678,1,0.809831576388559,0.81284901299176,0.866419494451719,353737.640625,52789.75,13.8190699674417
"244","A0A024R6I7","Alpha-1-antitrypsin OS=Homo sapiens OX=9606 GN=SERPINA1 PE=1 SV=1",0,0,0,0,524591.0625,722962,467846.890625,34897.81640625,1,1,1,1,1,496218.9765625,0,25.5487864255457
"245","P51148","Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2",147460.359375,21659.29296875,0,0,385196.72265625,110608.41015625,346347.0234375,75201.4453125,0.723160802044215,0.836246548045967,1,1,0.918123274022983,228477.716796875,10829.646484375,14.1726443135278
"246","Q99523","Sortilin OS=Homo sapiens OX=9606 GN=SORT1 PE=1 SV=3",0,0,0,0,462146.21875,228790.765625,277021.15625,512342.28125,1,1,1,1,1,369583.6875,0,25.5487864255457
"247","P61353","60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2",0,0,170233.609375,0,588069.82421875,394035.765625,918862.8984375,292797.09375,1,1,0.843692814958224,1,1,491052.794921875,0,21.1578562930827
"248","P26368","Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4",76137.6953125,746323.875,803546.75,174655.015625,30505.32421875,0,51547.671875,27407.6484375,0.28605082970115,0,0.0602830173561059,0.135639350122705,0.0979611837394056,28956.486328125,460489.4453125,16.8816426182827
"249","P00558","Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3",2237958.1875,2112335.6875,1829875.875,1512498.375,819855.78125,459259.328125,1005819.8125,450394.734375,0.26811826671887,0.178589290045494,0.354699489417621,0.229454539436643,0.248786403077756,639557.5546875,1971105.78125,6.15483274169693
"250","P63104","14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1",0,0,0,0,479591.59375,112198.71875,144053.03125,178534.40625,1,1,1,1,1,161293.71875,0,25.5487864255457
"251","Q9Y446","Plakophilin-3 OS=Homo sapiens OX=9606 GN=PKP3 PE=1 SV=1",0,0,29087.87890625,0,73309.09375,123518.21875,96013.6484375,90768.4453125,1,1,0.767485821125723,1,1,93391.046875,0,19.1484153709195
"252","Q96QA5","Gasdermin-A OS=Homo sapiens OX=9606 GN=GSDMA PE=1 SV=4",0,0,0,0,703692.6484375,645292.5546875,803879.3203125,286588.375,1,1,1,1,1,674492.6015625,0,25.5487864255457
"253","P35579","Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4",0,0,0,0,132013.71484375,0,136881.0078125,71927.203125,1,NA,1,1,1,101970.458984375,0,18.4154444576699
"254","Q9C075","Keratin, type I cytoskeletal 23 OS=Homo sapiens OX=9606 GN=KRT23 PE=1 SV=2",65283.35546875,44571.95703125,0,57896.19921875,283107.8203125,137369.53515625,128464.87109375,149699.296875,0.81261478473915,0.755020383226734,1,0.721110523551031,0.783817583982942,143534.416015625,51234.078125,8.77734784545078
"255","P02763","Alpha-1-acid glycoprotein 1 OS=Homo sapiens OX=9606 GN=ORM1 PE=1 SV=1",0,0,207116.328125,138889.84375,5181887.1875,5252439.5625,5347557.3125,4801929.3125,1,1,0.962713141846855,0.971889308360071,0.985944654180035,5217163.375,69444.921875,23.6703506760199
"256","P42357","Histidine ammonia-lyase OS=Homo sapiens OX=9606 GN=HAL PE=1 SV=1",0,0,0,0,273447.7109375,583827.125,681526.1484375,222991.6015625,1,1,1,1,1,428637.41796875,0,25.5487864255457
"257","Q9UI42","Carboxypeptidase A4 OS=Homo sapiens OX=9606 GN=CPA4 PE=1 SV=2",0,0,0,0,600520.1171875,622372.80859375,1078545.48046875,227155.3671875,1,1,1,1,1,611446.462890625,0,25.5487864255457
"258","P36542","ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1",61686.55859375,0,119432.5859375,0,58971.62890625,0,101169.375,77489.390625,0.488749500785017,NA,0.458605964199307,1,0.488749500785017,68230.509765625,30843.279296875,0.262396557737576
